num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,4.0,1.0,20.0,7.0,2.0,-0.4240618207580391
1.0,4.0,1.0,20.0,8.0,2.0,-0.1741987732412859
1.0,4.0,1.0,20.0,9.0,2.0,-0.3835018485230409
1.0,4.0,1.0,20.0,0.0,3.0,-0.28001176521903187
1.0,4.0,1.0,20.0,1.0,3.0,-0.11964077305769864
1.0,4.0,1.0,20.0,2.0,3.0,-0.2800118044931035
1.0,4.0,1.0,20.0,3.0,3.0,-0.2800117652595269
1.0,4.0,1.0,20.0,4.0,3.0,-0.2740092997074361
1.0,4.0,1.0,20.0,5.0,3.0,-0.2740092997074361
1.0,4.0,1.0,20.0,6.0,3.0,-0.11964076447945937
1.0,4.0,1.0,20.0,7.0,3.0,-0.11964079096952814
1.0,4.0,1.0,20.0,8.0,3.0,-0.2800118201297574
1.0,4.0,1.0,20.0,9.0,3.0,-0.2740092997074361
1.0,4.0,1.0,20.0,0.0,4.0,-0.17300627510255634
1.0,4.0,1.0,20.0,1.0,4.0,-0.1730062050954718
1.0,4.0,1.0,20.0,2.0,4.0,-0.4736206732848897
1.0,4.0,1.0,20.0,3.0,4.0,-0.4736205902035291
1.0,4.0,1.0,20.0,4.0,4.0,-0.3179146002398623
1.0,4.0,1.0,20.0,5.0,4.0,-0.3179146002398623
1.0,4.0,1.0,20.0,6.0,4.0,-0.17300620463155073
1.0,4.0,1.0,20.0,7.0,4.0,-0.17300621304258704
1.0,4.0,1.0,20.0,8.0,4.0,-0.4736205683202516
1.0,4.0,1.0,20.0,9.0,4.0,-0.3179146002398623
1.0,4.0,1.0,20.0,0.0,5.0,-0.390497984712858
1.0,4.0,1.0,20.0,1.0,5.0,-0.3904979553881568
1.0,4.0,1.0,20.0,2.0,5.0,-0.14019439674821912
1.0,4.0,1.0,20.0,3.0,5.0,-0.14019456098751748
1.0,4.0,1.0,20.0,4.0,5.0,-0.12118039958546983
1.0,4.0,1.0,20.0,5.0,5.0,-0.12118039958546983
1.0,4.0,1.0,20.0,6.0,5.0,-0.39049793581635833
1.0,4.0,1.0,20.0,7.0,5.0,-0.3904979477237436
1.0,4.0,1.0,20.0,8.0,5.0,-0.12118039958546983
1.0,4.0,1.0,20.0,9.0,5.0,-0.12118039958546983
1.0,4.0,1.0,20.0,0.0,6.0,-0.4534163197695143
1.0,4.0,1.0,20.0,1.0,6.0,-0.4534162793464011
1.0,4.0,1.0,20.0,2.0,6.0,-0.4534162816871224
1.0,4.0,1.0,20.0,3.0,6.0,-0.2668264338025233
1.0,4.0,1.0,20.0,4.0,6.0,-0.2847022270347116
1.0,4.0,1.0,20.0,5.0,6.0,-0.2847025554323425
1.0,4.0,1.0,20.0,6.0,6.0,-0.4534162810682518
1.0,4.0,1.0,20.0,7.0,6.0,-0.45341628107168863
1.0,4.0,1.0,20.0,8.0,6.0,-0.45341628107857757
1.0,4.0,1.0,20.0,9.0,6.0,-0.2847020239201175
1.0,4.0,1.0,20.0,0.0,7.0,-0.4573629112277359
1.0,4.0,1.0,20.0,1.0,7.0,-0.4573629121538909
1.0,4.0,1.0,20.0,2.0,7.0,-0.414698842192182
1.0,4.0,1.0,20.0,3.0,7.0,-0.41469884663385215
1.0,4.0,1.0,20.0,4.0,7.0,-0.14860758779667133
1.0,4.0,1.0,20.0,5.0,7.0,-0.05234723621246653
1.0,4.0,1.0,20.0,6.0,7.0,-0.45736291218832464
1.0,4.0,1.0,20.0,7.0,7.0,-0.45736291225979764
1.0,4.0,1.0,20.0,8.0,7.0,-0.45736291214925856
1.0,4.0,1.0,20.0,9.0,7.0,-0.05234723605044833
1.0,4.0,1.0,20.0,0.0,8.0,-0.26338334398741503
1.0,4.0,1.0,20.0,1.0,8.0,-0.4650816982077328
1.0,4.0,1.0,20.0,2.0,8.0,-0.46508170345191197
1.0,4.0,1.0,20.0,3.0,8.0,-0.46508178025058794
1.0,4.0,1.0,20.0,4.0,8.0,-0.263383336909495
1.0,4.0,1.0,20.0,5.0,8.0,-0.2633833164216392
1.0,4.0,1.0,20.0,6.0,8.0,-0.4650817059362264
1.0,4.0,1.0,20.0,7.0,8.0,-0.2633833632111528
1.0,4.0,1.0,20.0,8.0,8.0,-0.46508169781497477
1.0,4.0,1.0,20.0,9.0,8.0,-0.26338330388241976
1.0,4.0,1.0,20.0,0.0,9.0,-0.268122791515703
1.0,4.0,1.0,20.0,1.0,9.0,-0.2681227915120292
1.0,4.0,1.0,20.0,2.0,9.0,-0.11034474448489576
1.0,4.0,1.0,20.0,3.0,9.0,-0.05777289154748615
1.0,4.0,1.0,20.0,4.0,9.0,-0.05888417882258757
1.0,4.0,1.0,20.0,5.0,9.0,-0.268122885055493
1.0,4.0,1.0,20.0,6.0,9.0,-0.26812283241062823
1.0,4.0,1.0,20.0,7.0,9.0,-0.268122791731521
1.0,4.0,1.0,20.0,8.0,9.0,-0.11034471714068224
1.0,4.0,1.0,20.0,9.0,9.0,-0.058884193895787716
1.0,4.5,1.0,20.0,0.0,0.0,-0.33976406376270546
1.0,4.5,1.0,20.0,1.0,0.0,-0.3397751767281774
1.0,4.5,1.0,20.0,2.0,0.0,-0.4457099040395375
1.0,4.5,1.0,20.0,3.0,0.0,-0.19755140397972426
1.0,4.5,1.0,20.0,4.0,0.0,-0.25675493778650765
1.0,4.5,1.0,20.0,5.0,0.0,-0.2568551698528503
1.0,4.5,1.0,20.0,6.0,0.0,-0.3398321477194214
1.0,4.5,1.0,20.0,7.0,0.0,-0.339663264393268
1.0,4.5,1.0,20.0,8.0,0.0,-0.4456930989761812
1.0,4.5,1.0,20.0,9.0,0.0,-0.25687776672321055
1.0,4.5,1.0,20.0,0.0,1.0,-0.25044994543384913
1.0,4.5,1.0,20.0,1.0,1.0,-0.14588871394023767
1.0,4.5,1.0,20.0,2.0,1.0,-0.33036768129321264
1.0,4.5,1.0,20.0,3.0,1.0,-0.33035411265704795
1.0,4.5,1.0,20.0,4.0,1.0,-0.12939188687858857
1.0,4.5,1.0,20.0,5.0,1.0,-0.2504859615423681
1.0,4.5,1.0,20.0,6.0,1.0,-0.14588902880659804
1.0,4.5,1.0,20.0,7.0,1.0,-0.2504415020437518
1.0,4.5,1.0,20.0,8.0,1.0,-0.1458889288057826
1.0,4.5,1.0,20.0,9.0,1.0,-0.2504414567030534
1.0,4.5,1.0,20.0,0.0,2.0,-0.30004453477281817
1.0,4.5,1.0,20.0,1.0,2.0,-0.30007354781758333
1.0,4.5,1.0,20.0,2.0,2.0,-0.17298063815726825
1.0,4.5,1.0,20.0,3.0,2.0,-0.2615286232081047
1.0,4.5,1.0,20.0,4.0,2.0,-0.5723492958221452
1.0,4.5,1.0,20.0,5.0,2.0,-0.5723444022931525
1.0,4.5,1.0,20.0,6.0,2.0,-0.3000326285183875
1.0,4.5,1.0,20.0,7.0,2.0,-0.3000293135053741
1.0,4.5,1.0,20.0,8.0,2.0,-0.2615286232081047
1.0,4.5,1.0,20.0,9.0,2.0,-0.572352261388764
1.0,4.5,1.0,20.0,0.0,3.0,-0.32220602454863834
1.0,4.5,1.0,20.0,1.0,3.0,-0.32220568392990984
1.0,4.5,1.0,20.0,2.0,3.0,-0.3221962155978706
1.0,4.5,1.0,20.0,3.0,3.0,-0.32213301409539596
1.0,4.5,1.0,20.0,4.0,3.0,-0.2892935430122716
1.0,4.5,1.0,20.0,5.0,3.0,-0.2892935430122716
1.0,4.5,1.0,20.0,6.0,3.0,-0.3222056370023466
1.0,4.5,1.0,20.0,7.0,3.0,-0.32216465885077483
1.0,4.5,1.0,20.0,8.0,3.0,-0.32219468496556175
1.0,4.5,1.0,20.0,9.0,3.0,-0.2892935430122716
1.0,4.5,1.0,20.0,0.0,4.0,-0.07788607483328895
1.0,4.5,1.0,20.0,1.0,4.0,-0.07797074953273704
1.0,4.5,1.0,20.0,2.0,4.0,-0.6417141586623241
1.0,4.5,1.0,20.0,3.0,4.0,-0.642027709115105
1.0,4.5,1.0,20.0,4.0,4.0,-0.07200964173921219
1.0,4.5,1.0,20.0,5.0,4.0,-0.07787745293589583
1.0,4.5,1.0,20.0,6.0,4.0,-0.07200964173921219
1.0,4.5,1.0,20.0,7.0,4.0,-0.0779709377836359
1.0,4.5,1.0,20.0,8.0,4.0,-0.6417138048443763
1.0,4.5,1.0,20.0,9.0,4.0,-0.07795007154053221
1.0,4.5,1.0,20.0,0.0,5.0,-0.21305658057816032
1.0,4.5,1.0,20.0,1.0,5.0,-0.21293162631293092
1.0,4.5,1.0,20.0,2.0,5.0,-0.29014108433530755
1.0,4.5,1.0,20.0,3.0,5.0,-0.2901475384854099
1.0,4.5,1.0,20.0,4.0,5.0,-0.29001739144431515
1.0,4.5,1.0,20.0,5.0,5.0,-0.21300572237673288
1.0,4.5,1.0,20.0,6.0,5.0,-0.21292844916181403
1.0,4.5,1.0,20.0,7.0,5.0,-0.21304889605559624
1.0,4.5,1.0,20.0,8.0,5.0,-0.2900178556823457
1.0,4.5,1.0,20.0,9.0,5.0,-0.21293608407104
1.0,4.5,1.0,20.0,0.0,6.0,-0.32371171928386683
1.0,4.5,1.0,20.0,1.0,6.0,-0.32360170419842915
1.0,4.5,1.0,20.0,2.0,6.0,-0.48951300957714694
1.0,4.5,1.0,20.0,3.0,6.0,-0.4894897083180418
