num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,4.0,1.0,20.0,3.0,2.0,-0.5054266727140193
1.0,4.0,1.0,20.0,4.0,2.0,-0.3784144977040271
1.0,4.0,1.0,20.0,5.0,2.0,-0.5054266727138906
1.0,4.0,1.0,20.0,6.0,2.0,-0.5054266727140193
1.0,4.0,1.0,20.0,7.0,2.0,-0.5253745101388061
1.0,4.0,1.0,20.0,8.0,2.0,-0.31803646146923104
1.0,4.0,1.0,20.0,9.0,2.0,-0.5054266727140193
1.0,4.0,1.0,20.0,0.0,3.0,-0.39864335661897776
1.0,4.0,1.0,20.0,1.0,3.0,-0.3450331552955628
1.0,4.0,1.0,20.0,2.0,3.0,-0.3299105615744766
1.0,4.0,1.0,20.0,3.0,3.0,-0.6013042446209657
1.0,4.0,1.0,20.0,4.0,3.0,-0.22594447628895464
1.0,4.0,1.0,20.0,5.0,3.0,-0.0406034973617544
1.0,4.0,1.0,20.0,6.0,3.0,-0.348216997955598
1.0,4.0,1.0,20.0,7.0,3.0,-0.39864335661897776
1.0,4.0,1.0,20.0,8.0,3.0,-0.3986433566180347
1.0,4.0,1.0,20.0,9.0,3.0,-0.39864335661897776
1.0,4.0,1.0,20.0,0.0,4.0,-0.32666134378513806
1.0,4.0,1.0,20.0,1.0,4.0,-0.4371891249757399
1.0,4.0,1.0,20.0,2.0,4.0,-0.4375928984737395
1.0,4.0,1.0,20.0,3.0,4.0,-0.36148492571850366
1.0,4.0,1.0,20.0,4.0,4.0,-0.16386593152141365
1.0,4.0,1.0,20.0,5.0,4.0,-0.593089337466757
1.0,4.0,1.0,20.0,6.0,4.0,-0.128943922860551
1.0,4.0,1.0,20.0,7.0,4.0,-0.5478662598965098
1.0,4.0,1.0,20.0,8.0,4.0,-0.5486147857655083
1.0,4.0,1.0,20.0,9.0,4.0,-0.296163261128121
1.0,4.0,1.0,20.0,0.0,5.0,-0.3535813211760701
1.0,4.0,1.0,20.0,1.0,5.0,-0.5101132129996978
1.0,4.0,1.0,20.0,2.0,5.0,-0.8020540579149845
1.0,4.0,1.0,20.0,3.0,5.0,-0.37530443613758474
1.0,4.0,1.0,20.0,4.0,5.0,-0.36844049462677986
1.0,4.0,1.0,20.0,5.0,5.0,-0.8859326713446857
1.0,4.0,1.0,20.0,6.0,5.0,-0.4835988727630465
1.0,4.0,1.0,20.0,7.0,5.0,-0.2949386099332947
1.0,4.0,1.0,20.0,8.0,5.0,-0.3392279898693002
1.0,4.0,1.0,20.0,9.0,5.0,-0.605905866572646
1.0,4.0,1.0,20.0,0.0,6.0,-0.32107836692015734
1.0,4.0,1.0,20.0,1.0,6.0,-0.20052277361358295
1.0,4.0,1.0,20.0,2.0,6.0,-0.1899723514898819
1.0,4.0,1.0,20.0,3.0,6.0,-0.20052277361358295
1.0,4.0,1.0,20.0,4.0,6.0,-0.2454451877085553
1.0,4.0,1.0,20.0,5.0,6.0,-0.34397306694075136
1.0,4.0,1.0,20.0,6.0,6.0,-0.10413300744721328
1.0,4.0,1.0,20.0,7.0,6.0,-0.30128898092742884
