num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,4.0,1.0,20.0,9.0,4.0,-0.6756646005065234
1.0,4.0,1.0,20.0,0.0,5.0,-0.5894289041140406
1.0,4.0,1.0,20.0,1.0,5.0,-0.5894291045169695
1.0,4.0,1.0,20.0,2.0,5.0,-0.2958374254666743
1.0,4.0,1.0,20.0,3.0,5.0,-0.2958374254666743
1.0,4.0,1.0,20.0,4.0,5.0,-0.5894289194654815
1.0,4.0,1.0,20.0,5.0,5.0,-0.5894289171938659
1.0,4.0,1.0,20.0,6.0,5.0,-0.5894290981618954
1.0,4.0,1.0,20.0,7.0,5.0,-0.5894290306458037
1.0,4.0,1.0,20.0,8.0,5.0,-0.5894289204197275
1.0,4.0,1.0,20.0,9.0,5.0,-0.5894289170836895
1.0,4.0,1.0,20.0,0.0,6.0,-0.9572444526262457
1.0,4.0,1.0,20.0,1.0,6.0,-0.9572439326680114
1.0,4.0,1.0,20.0,2.0,6.0,-0.7648837014639487
1.0,4.0,1.0,20.0,3.0,6.0,-0.7648837014639487
1.0,4.0,1.0,20.0,4.0,6.0,-0.9572434927029897
1.0,4.0,1.0,20.0,5.0,6.0,-0.9572428305378029
1.0,4.0,1.0,20.0,6.0,6.0,-0.9572433241454589
1.0,4.0,1.0,20.0,7.0,6.0,-0.9572444677913929
1.0,4.0,1.0,20.0,8.0,6.0,-0.957242149993486
1.0,4.0,1.0,20.0,9.0,6.0,-0.9572419245746356
1.0,4.0,1.0,20.0,0.0,7.0,-0.5202058406459047
1.0,4.0,1.0,20.0,1.0,7.0,-0.5202058488135901
1.0,4.0,1.0,20.0,2.0,7.0,-0.6361152266979299
1.0,4.0,1.0,20.0,3.0,7.0,-0.6361152354039591
1.0,4.0,1.0,20.0,4.0,7.0,-0.17043163693905844
1.0,4.0,1.0,20.0,5.0,7.0,-0.6361153332002238
1.0,4.0,1.0,20.0,6.0,7.0,-0.52020584413586
1.0,4.0,1.0,20.0,7.0,7.0,-0.5202058449109624
1.0,4.0,1.0,20.0,8.0,7.0,-0.6361153912487698
1.0,4.0,1.0,20.0,9.0,7.0,-0.5202067285923769
1.0,4.0,1.0,20.0,0.0,8.0,-0.3011125827131045
1.0,4.0,1.0,20.0,1.0,8.0,-0.30111300511382816
1.0,4.0,1.0,20.0,2.0,8.0,-0.5954995182432788
1.0,4.0,1.0,20.0,3.0,8.0,-0.5954996507699999
1.0,4.0,1.0,20.0,4.0,8.0,-0.2775622960064585
1.0,4.0,1.0,20.0,5.0,8.0,-0.30111253097683394
1.0,4.0,1.0,20.0,6.0,8.0,-0.3011130233145564
1.0,4.0,1.0,20.0,7.0,8.0,-0.3011129357404402
1.0,4.0,1.0,20.0,8.0,8.0,-0.5954995236179995
1.0,4.0,1.0,20.0,9.0,8.0,-0.595499528352596
1.0,4.0,1.0,20.0,0.0,9.0,-0.9274787272289243
1.0,4.0,1.0,20.0,1.0,9.0,-0.9274790026833571
1.0,4.0,1.0,20.0,2.0,9.0,-0.21274403315893547
1.0,4.0,1.0,20.0,3.0,9.0,-0.32717000416245434
1.0,4.0,1.0,20.0,4.0,9.0,-0.9274786973514653
1.0,4.0,1.0,20.0,5.0,9.0,-0.9274786998274619
1.0,4.0,1.0,20.0,6.0,9.0,-0.9274804908435417
1.0,4.0,1.0,20.0,7.0,9.0,-0.9274789149757877
1.0,4.0,1.0,20.0,8.0,9.0,-0.21274504168096678
1.0,4.0,1.0,20.0,9.0,9.0,-0.9274786988537885
1.0,5.0,1.0,20.0,0.0,0.0,-0.8509621470303187
1.0,5.0,1.0,20.0,1.0,0.0,-0.20749830712442932
1.0,5.0,1.0,20.0,2.0,0.0,-0.6445123141731904
1.0,5.0,1.0,20.0,3.0,0.0,-0.8350268757660341
1.0,5.0,1.0,20.0,4.0,0.0,-0.8509621470303187
